Date,AL522251 Corp,LW926911 Corp,UV965737 Corp,QZ914329 Corp,EI856512 Corp,JK556160 Corp,EJ668774 Corp,EK956113 Corp,JV519623 Corp,QZ027016 Corp,AP696780 Corp,AN264861 Corp,EJ896365 Corp,QZ932800 Corp,EK602872 Corp,EK876596 Corp,JK925831 Corp,EK413343 Corp,EC577397 Corp,EK817983 Corp,EJ825356 Corp,EH911617 Corp,EJ543555 Corp,EK950276 Corp,LW096988 Corp,EK323605 Corp,EH238660 Corp,ED202551 Corp,ED722564 Corp,DD114535 Corp,EC858966 Corp,QZ934215 Corp,ED520104 Corp,LW450039 Corp,UV353988 Corp,AL286544 Corp,QZ703311 Corp,DD101964 Corp,EK556874 Corp,EK711926 Corp,EJ557775 Corp,EK248504 Corp,EK589492 Corp,EG465527 Corp,EC972391 Corp,EJ825362 Corp,DD006150 Corp,AL606566 Corp,QZ388196 Corp,EF643945 Corp,EH428530 Corp,LW943413 Corp,QZ614061 Corp,EC281464 Corp,EI993209 Corp,AP218488 Corp,DD102109 Corp,JK919656 Corp,QZ934241 Corp,QZ186750 Corp,EK474239 Corp,QJ221473 Corp,AN506087 Corp,EK278403 Corp,QZ027014 Corp,DD116288 Corp,QZ926111 Corp,EF655174 Corp,AP365213 Corp,EH954198 Corp,EF298242 Corp,EK726109 Corp,AQ252828 Corp,QZ321647 Corp,EG572181 Corp,LW075231 Corp,EJ914322 Corp,AL531142 Corp,EF145527 Corp,JK918752 Corp,AL011199 Corp,EF300335 Corp,EJ503911 Corp,UV888227 Corp,EF082296 Corp,EI342886 Corp,EC988990 Corp,BK343472 Corp,EK424768 Corp,EK112497 Corp,EC775139 Corp,EG572197 Corp,EK492827 Corp,JV956668 Corp,QZ026677 Corp,AP157118 Corp,LW943373 Corp,EJ379529 Corp,EJ438862 Corp,AN447381 Corp,LW544865 Corp,AL482914 Corp,EF335970 Corp,EH301985 Corp,UV887597 Corp,QZ186744 Corp,QZ549248 Corp,EJ433497 Corp,EF082300 Corp,EJ914730 Corp,EJ999798 Corp,LW009646 Corp,EJ926334 Corp,EK647533 Corp,EF143473 Corp,EF481538 Corp,EK143534 Corp,EF082292 Corp,EH592043 Corp,AL085424 Corp,EJ392352 Corp,LW471192 Corp,AO584163 Corp,JK305023 Corp,EG572213 Corp,AN077116 Corp,LW449261 Corp,EF473239 Corp,AP954222 Corp,EJ577508 Corp,EK006565 Corp,EK006547 Corp,QZ506838 Corp,EJ547034 Corp,EI523569 Corp,EK143372 Corp,EG518956 Corp,AN751483 Corp,QZ099318 Corp,EJ887428 Corp,QZ230825 Corp,QZ556912 Corp,EJ347875 Corp,JV868916 Corp,EC755678 Corp,EC988967 Corp,BK343576 Corp,EJ392367 Corp,EK969554 Corp,EK101595 Corp,EF082268 Corp,EF082272 Corp,EF531147 Corp,EJ747333 Corp,EF801785 Corp,EJ781396 Corp,EJ814435 Corp,QJ616465 Corp
08/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.456,,,,,,,99.469,,,,,,,,,,,,,119.674,,,104.836,99.243,,66.482,,,135.773,,,,208.09,129.918,128.617,,,,,116.342,47.434,,132.181,198.049,15.318,,96.302,,121.804,145.676,96.016,156.292,,124.035,162.819,217.427,,161.671,121.093,,102.722,38.665,,35.567,196.427,57.502,147.528,331.643,,106.246,,123.294,152.157,28.92,,134.985,29.765,,118.805,131.638,88.32,42.128,42.039,89.372,128.495,60.528,128.513,105.966,29.844,91.952,114.907,96.599,177.616,122.774,78.207,46.482,47.692,,120.781,125.218,135.627,63.352,152.559,63.808,134.809,85.69,135.189,135.532,
09/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.462,,,,,,,99.961,,,,,,,,,,,,,119.591,,,102.788,100.652,,66.591,,,138.515,,,,208.836,130.664,128.618,,,,,117.63,46.757,,132.259,198.991,15.191,,96.297,,122.209,143.898,94.578,155.455,,125.576,165.721,217.701,,162.928,120.136,,101.211,38.271,,35.272,196.787,58.041,147.08,345.024,,104.543,,122.283,153.105,29.037,,134.788,29.911,,120.787,131.599,86.864,41.622,41.537,87.853,127.676,60.606,127.854,104.587,29.983,90.458,115.04,95.096,177.525,123.231,78.192,46.594,47.856,,121.117,124.556,134.943,63.868,152.612,63.963,134.216,84.461,134.618,134.947,
10/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.013,,,,,,,87.355,,,,,,,,,,,,,119.711,,,101.299,99.319,,66.268,,,139.197,,,,209.093,130.759,128.395,,,,,116.733,46.369,,131.585,194.842,15.47,,96.93,,122.29,145.224,95.81,155.474,,124.606,165.104,218.805,,161.726,121.086,,100.288,38.201,,35.314,195.053,54.059,146.567,322.272,,102.947,,123.321,154.058,29.185,,134.779,30.067,,120.37,130.728,85.026,41.428,41.347,89.059,128.411,61.196,127.827,105.948,30.053,91.668,114.09,96.306,175.749,123.33,80.535,47.049,48.167,,121.188,124.55,134.87,60.29,150.68,63.738,134.755,85.678,135.242,135.638,
11/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.792,,,,,,,99.234,,,,,,,,,,,,,127.329,,,99.847,108.313,,66.705,,,136.613,,,,208.4,131.854,131.708,,,,,113.871,50.094,,132.242,188.237,14.228,,97.448,,121.801,144.677,92.871,149.233,,121.566,163.737,218.572,,156.986,119.229,,98.669,46.988,,45.869,188.697,57.57,147.176,343.789,,101.609,,121.583,147.572,29.286,,134.736,30.059,,119.283,130.481,83.616,48.229,48.201,86.176,126.233,61.724,123.921,103.444,30.191,88.783,109.255,93.423,171.381,122.851,82.395,45.772,47.118,,120.697,120.53,130.457,63.408,152.56,64.164,131.851,82.598,132.406,132.751,
12/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.135,,,,,,,100.251,,,,,,,,,,,,,125.965,,,97.964,107.697,,66.486,,,140.826,,,,207.91,128.637,130.831,,,,,113.614,50.381,,132.643,190.13,13.591,,97.992,,122.645,143.059,91.873,151.436,,121.378,165.935,219.026,,159.806,121.054,,96.854,48.093,,47.248,191.413,57.421,147.43,321.519,,99.837,,123.168,149.772,29.476,,134.615,30.253,,117.966,131.126,82.373,49.019,49.001,85.194,128.606,62.299,126.754,102.426,30.415,87.791,110.753,92.435,174.046,123.665,83.889,45.289,46.623,,121.573,123.581,134.18,63.309,152.853,64.659,134.961,81.615,135.584,135.879,
13/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.727,,,,,,,,,,,,,,,,,,,,125.199,,,96.375,106.095,,,,,144.957,,,,208.826,130.839,136.159,,,,,115.308,50.72,,,193.472,,,97.236,,123.072,142.005,89.478,154.446,,122.96,170.435,218.479,,166.164,120.543,,95.027,48.707,,47.957,195.743,,147.74,,,98.569,,122.644,148.623,29.36,,,30.134,,120.239,132.381,81.797,49.526,49.511,82.75,128.091,61.784,127.135,99.71,30.321,85.333,110.712,89.981,181.665,124.057,81.353,,,,122.033,123.957,134.569,,,64.757,134.319,79.569,135.02,135.248,
16/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.837,,,,,,,97.368,,,,,,,,,,,,,127.246,,,96.417,107.074,,67.26,,,148.054,,,,207.009,131.161,133.162,,,,,116.255,48.137,,133.095,190.543,15.378,,97.674,,122.292,144.476,89.55,151.68,,123.997,172.774,218.496,,169.325,121.116,,95.469,47.01,,46.665,195.432,57.144,149.379,308.657,,98.764,,123.158,144.199,51.974,,135.459,45.463,,119.385,132.251,81.957,47.455,47.436,82.635,128.941,62.479,126.991,99.555,49.022,85.239,113.07,89.88,182.7,123.28,80.669,47.348,48.512,,121.242,123.943,134.933,63.079,153.174,65.65,135.912,80.225,136.709,137.073,
17/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.478,,,,,,,98.999,,,,,,,,,,,,,125.499,,,95.79,101.92,,67.31,,,146.405,,,,207.883,130.381,127.619,,,,,117.104,54.402,,132.874,197.154,14.737,,96.599,,122.3,144.346,88.81,157.622,,124.705,171.392,62.052,,169.9,115.307,,94.84,47.186,,44.678,199.936,58.218,148.729,309.229,,98.08,,117.66,162.031,93.713,,135.486,92.413,,121.837,133.788,81.38,50.01,49.932,81.852,122.288,61.543,121.353,98.636,93.663,84.456,108.579,89.096,182.597,123.287,79.217,47.119,48.5,,121.252,118.044,128.078,64.137,153.072,66.144,127.545,79.394,128.153,128.331,
18/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.156,,,,,,,97.611,,,,,,,,,,,,,128.666,,,96.872,106.279,,66.731,,,146.526,,,,210.933,128.14,134.811,,,,,117.872,55.015,,132.614,199.558,14.854,,96.453,,122.323,144.99,90.321,161.659,,125.436,171.745,218.104,,170.777,118.959,,96.206,47.978,,45.532,202.485,57.914,149.687,312.884,,99.002,,121.157,164.987,93.742,,135.247,92.504,,122.359,134.369,81.783,50.732,50.656,83.258,126.481,61.54,124.817,100.141,93.719,85.877,111.335,90.513,183.935,123.283,79.736,47.112,48.448,,121.305,121.495,131.664,63.779,152.827,66.116,132.902,80.95,133.789,134.177,
19/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.167,,,,,,,98.323,,,,,,,,,,,,,126.244,,,96.271,106.041,,67.435,,,141.784,,,,212.008,127.246,128.903,,,,,117.593,56.3,,133.169,197.019,15.417,,95.577,,122.482,145.3,89.522,158.645,,125.523,166.947,218.104,,164.902,112.91,,95.572,49.34,,46.918,198.907,57.952,149.541,329.881,,98.42,,115.2,161.874,95.705,,135.742,94.152,,121.855,133.951,81.125,52.063,51.987,82.512,120.135,60.853,119.4,99.498,95.373,85.127,105.766,89.765,181.048,123.473,80.77,47.267,48.548,,121.432,116.115,126.261,63.805,153.381,66.566,125.729,80.089,126.537,126.776,
20/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.915,,,,,,,87.562,,,,,,,,,,,,,125.594,,,95.908,103.717,,67.64,,,143.861,,,,212.835,126.94,132.253,,,,,118.893,42.032,,132.115,197.216,15.397,,94.251,,123.878,146.465,88.435,158.964,,126.774,169.158,218.104,,168.877,113.703,,94.747,36.466,,34.576,200.083,53.068,148.556,315.219,,97.612,,115.999,161.434,79.148,,135.438,77.266,,122.605,132.74,80.3,38.648,38.578,81.407,120.946,59.844,120.237,98.242,78.835,84.014,107.205,88.654,182.658,124.884,80.31,46.206,47.252,,122.812,116.893,126.876,59.228,151.424,66.703,126.51,79.075,127.369,127.571,
23/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.154,,,,,,,88.606,,,,,,,,,,,,,123.716,,,94.207,102.585,,67.587,,,138.524,,,,209.681,128.308,132.007,,,,,118.166,31.962,,132.137,195.007,15.627,,92.597,,122.041,144.454,86.525,148.082,,126.139,163.843,171.649,,163.78,112.852,,93.12,23.826,,20.918,196.505,54.627,148.659,321.864,,95.817,,115.118,160.054,95.206,,135.368,93.808,,122.243,132.531,78.547,27.06,26.982,79.435,120.164,58.405,118.81,96.246,95.212,82.052,105.157,86.689,179.8,123.057,79.601,46.532,47.69,,120.973,115.502,125.532,60.831,151.423,66.69,125.676,77.115,126.488,126.692,
24/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.641,,,,,,,89.688,,,,,,,,,,,,,123.487,,,92.166,102.712,,68.242,,,138.656,,,,210.534,127.937,131.621,,,,,119.026,30.254,,132.263,197.334,15.056,,91.426,,122.85,145.059,86.219,149.266,,126.703,164.218,170.684,,164.576,114.794,,91.84,21.926,,18.951,198.619,55.175,148.282,332.344,,94.2,,117.08,161.618,95.203,,135.503,93.807,,122.384,130.899,77.169,25.236,25.155,79.204,122.021,57.351,121.16,95.78,95.167,81.809,108.552,86.45,181.834,123.899,79.108,45.944,47.201,,121.746,117.806,127.745,61.246,151.579,67.238,127.52,76.673,128.384,128.628,
25/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.165,,,,,,,89.797,,,,,,,,,,,,,122.508,,,90.076,102.622,,68.435,,,134.899,,,,210.371,125.477,131.529,,,,,119.019,40.229,,132.508,195.714,14.915,,90.61,,121.873,144.211,84.309,146.485,,126.332,160.783,171.645,,161.175,114.505,,89.747,29.247,,25.348,196.665,55.021,149.423,320.732,,92.39,,116.763,159.018,94.687,,135.729,93.358,,123.175,132.36,75.633,33.596,33.487,77.307,121.875,56.644,120.928,93.885,94.707,79.922,108.778,84.56,178.055,122.876,78.37,45.691,46.929,,120.822,117.596,127.651,61.06,151.884,67.493,127.63,74.627,128.647,128.956,
26/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.628,,,,,,,89.129,,,,,,,,,,,,,121.207,,,87.655,100.564,,68.499,,,133.652,,,,211.296,120.687,130.91,,,,,119.153,46.002,,132.157,194.938,15.14,,89.942,,122.323,144.45,83.296,144.771,,126.602,159.719,171.256,,160.436,112.701,,88.568,35.258,,31.495,195.217,53.086,149.039,323.857,,91.397,,114.98,158.021,76.405,,135.287,82.741,,123.899,130.125,74.613,39.482,39.375,76.481,119.99,55.972,119.099,92.852,80.609,79.083,107.301,83.724,177.306,123.351,76.37,45.094,46.009,,121.242,115.762,125.717,59.058,151.6,66.575,125.495,73.289,126.487,126.743,
27/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.351,,,,,,,88.838,,,,,,,,,,,,,119.501,,,86.581,99.939,,68.553,,,133.774,,,,210.589,124.729,134.783,,,,,119.761,46.39,,132.147,196.791,15.294,,88.577,,121.909,144.06,82.323,145.664,,127.355,160.134,169.711,,162.148,112.881,,87.612,35.827,,32.128,197.008,52.758,148.155,339.622,,90.273,,115.2,159.765,76.695,,135.375,82.976,,123.338,129.371,73.559,39.981,39.876,75.481,120.119,54.878,119.142,91.683,80.842,78.088,107.448,82.727,179.391,122.943,75.864,44.806,45.675,,120.827,115.769,125.64,58.746,151.597,65.694,125.469,72.451,126.536,126.775,
30/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.679,,,,,,,94.846,,,,,,,,,,,,,120.835,,,88.391,99.983,,76.193,,,134.873,,,,210.048,124.705,130.545,,,,,119.217,44.157,,132.539,202.655,15.647,,88.306,,121.365,143.257,82.587,146.223,,127.318,161.257,170.112,,161.636,113.222,,88.565,32.766,,28.775,197.204,54.903,148.289,318.808,,91.071,,115.52,159.402,76.352,,135.691,82.63,,122.022,127.46,74.112,37.244,37.129,75.675,120.569,54.929,120.544,91.822,80.525,78.288,109.076,82.926,177.165,122.428,75.685,45.247,46.069,,120.249,117.213,127.25,60.56,152.251,66.482,126.119,72.88,127.167,127.418,
31/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.989,,,,,,,95.234,,,,,,,,,,,,,121.641,,,89.508,101.623,,76.835,,,135.681,,,,208.086,115.695,131.495,,,,,119.952,42.674,,132.571,205.17,14.422,,87.996,,121.182,143.055,83.803,148.123,,127.774,161.937,169.168,,163.166,113.128,,88.707,32.013,,28.276,199.573,54.743,147.997,341.941,,91.18,,115.497,161.233,74.274,,135.448,80.096,,123.1,128.75,74.497,36.206,36.099,77.32,120.345,54.652,119.631,93.306,78.142,79.908,108.671,84.55,179.044,122.214,76.967,44.335,45.342,,120.103,116.185,125.91,60.438,152.323,66.778,125.775,73.8,126.853,127.078,
01/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.347,,,,,,,96.486,,,,,,,,,,,,,120.913,,,87.625,98.519,,78.196,,,133.053,,,,209.374,116.54,132.544,,,,,119.911,41.887,,132.017,215.897,14.789,,88.301,,120.431,142.39,86.624,154.932,,126.935,160.04,171.402,,167.27,116.579,,91.806,30.759,,26.855,139.916,55.43,148.624,303.144,,93.86,,118.737,167.253,74.328,,134.873,80.111,,122.067,121.215,76.467,35.136,35.024,79.977,124.325,55.155,126.799,95.556,78.189,82.564,116.856,87.208,185.261,121.424,77.067,44.367,45.52,,119.392,123.428,133.586,61.134,151.81,67.044,130.76,76.472,132.075,132.305,
02/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,,,,,,,91.673,,,,,,,,,,,,,126.023,,,90.207,102.657,,72.505,,,136.263,,,,212.774,117.32,128.377,,,,,122.98,38.263,,132.091,219.367,15.291,,89.401,,122.509,144.186,89.486,159.111,,130.647,162.997,170.115,,171.523,114.967,,94.742,27.453,,23.651,172.194,53.566,150.035,291.611,,96.847,,117.233,171.841,73.626,,134.841,79.316,,126.281,129.558,79.8,31.704,31.592,82.944,122.43,56.462,138.513,98.042,77.444,85.519,130.524,90.165,188.924,123.517,78.561,45.126,45.884,,121.448,133.757,140.516,59.354,151.885,67.413,128.183,79.435,129.476,129.735,
03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.443,,,,,,,93.715,,,,,,,,,,,,,130.813,,,92.614,103.291,,74.577,,,144.934,,,,,117.189,132.566,,,,,126.102,38.71,,130.813,234.225,15.731,,89.964,,121.174,145.163,92.683,176.267,,133.086,170.693,,,185.602,,,97.569,28.56,,24.988,234.022,54.491,150.016,279.923,,100.291,,,179.722,73.001,,133.564,78.72,,127.298,125.21,81.51,32.553,32.449,86.089,,56.051,,102.507,76.777,88.689,,93.327,201.493,122.229,78.554,45.028,46.003,,120.053,,,60.129,150.917,66.266,,82.961,,,
06/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.283,,,,,,,93.831,,,,,,,,,,,,,132.266,,,92.212,106.311,,74.676,,,140.913,,,,219.245,118.825,132.353,,,,,126.252,36.896,,130.775,235.385,15.194,,89.539,,120.109,149.873,92.632,172.594,,133.334,167.383,169.926,,182.079,115.109,,97.116,27.014,,23.532,176.271,54.608,149.314,335.269,,100.088,,117.499,176.464,73.815,,133.834,79.474,,128.773,127.979,81.508,30.902,30.799,86.19,122.295,55.861,124.18,105.65,77.542,88.781,149.698,93.422,198.226,121.135,79.305,44.39,45.497,,119.03,120.464,129.533,60.208,150.809,66.934,127.391,82.419,128.573,128.792,
07/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.886,,,,,,,96.832,,,,,,,,,,,,,132.51,,,91.584,106.112,,79.661,,,152.74,,,,220.561,119.204,134.089,,,,,130.286,37.509,,129.88,239.088,14.176,,88.054,,119.902,147.832,93.552,183.444,,137.422,178.199,168.355,,196.284,116.332,,97.744,27.812,,24.402,240.121,54.508,147.984,197.56,,100.457,,118.41,189.554,74.08,,133.032,79.76,,132.788,131.599,81.824,31.63,31.532,87.295,124.234,54.44,126.81,105.574,77.751,89.87,119.489,94.514,210.874,120.956,81.839,43.503,44.539,,118.842,122.819,131.784,60.025,150.277,67.135,130.437,83.465,131.798,131.932,
08/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.678,,,,,,,92.721,,,,,,,,,,,,,131.834,,,88.086,107.114,,73.578,,,145.133,,,,221.867,238.076,135.13,,,,,129.879,37.325,,130.237,239.34,14.383,,86.272,,116.419,148.965,93.121,177.697,,136.894,171.152,171.111,,187.791,115.075,,96.406,27.732,,24.352,236.69,54.114,149.434,192.449,,98.753,,117.398,182.408,74.256,,133.101,79.85,,132.33,123.405,79.746,31.511,31.414,86.638,122.433,52.981,125.74,107.361,77.879,89.246,117.301,93.882,203.351,117.442,81.951,44.116,45.249,,115.336,122.208,131.697,59.678,150.407,67.992,127.833,82.769,129.097,129.499,
09/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.304,,,,,,,96.185,,,,,,,,,,,,,131.272,,,87.667,105.607,,78.652,,,144.501,,,,221.027,,130.25,,,,,130.351,37.458,,129.626,236.459,14.548,,85.039,,116.454,149.133,92.1,175.325,,137.073,170.76,169.451,,186.69,118.151,,95.864,27.998,,24.666,234.297,54.836,149.724,171.844,,98.302,,120.33,180.764,74.392,,132.248,79.986,,131.231,124.462,79.202,31.725,31.63,85.826,125.86,52.047,128.466,106.511,78.019,88.402,117.708,93.048,203.178,117.406,82.742,44.086,45.145,,115.432,125.008,134.886,60.304,150.19,68.653,131.839,81.608,133.204,133.724,
10/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.975,,,,,,,,,,,,,,,,,,,,131.056,,,87.174,105.085,,,,,146.675,,,,220.172,235.105,133.573,,,,,130.364,46.313,,,245.879,,,83.327,,115.144,149.323,91.298,182.687,,136.843,172.645,169.724,,193.793,118.642,,95.295,36.649,,33.198,243.339,,147.77,,,97.888,,120.736,189.1,66.701,,,73.435,,133.151,125.602,78.724,40.48,40.382,84.926,126.528,50.619,132.822,105.41,70.908,87.507,127.658,92.152,209.266,116.099,82.424,,,,114.125,129.155,138.642,,,68.285,133.011,80.976,134.435,134.971,
13/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.208,,,,,,,91.712,,,,,,,,,,,,,131.326,,,88.088,104.411,,72.913,,,144.587,,,,224.766,235.88,130.576,,,,,131.186,35.377,,129.307,243.947,14.801,,83.509,,115.406,149.617,93.654,178.933,,137.982,170.627,171.303,,191.744,117.305,,96.319,26.676,,23.559,238.87,53.507,149.367,,,98.76,,119.38,181.631,63.799,,131.786,70.085,,133.199,124.506,80.067,30.13,30.042,87.425,125.243,51.013,127.655,107.49,67.78,89.993,118.747,94.641,207.492,116.371,82.303,44.294,45.318,,114.37,124.298,134.477,59.059,149.782,68.516,131.69,83.051,133.078,133.652,
14/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.779,,,,,,,91.747,,,,,,,,,,,,,132.486,,,91.104,102.651,,72.981,,,148.389,,,,220.76,236.313,135.117,,,,,132.208,30.919,,129.295,248.574,14.706,,83.548,,114.252,149.559,97.561,175.118,,139.491,174.485,168.926,,201.382,113.664,,99.504,22.016,,18.875,250.067,53.719,149.928,,,101.493,,115.853,189.128,75.956,,132.416,81.83,,132.988,121.235,83.413,25.526,25.437,91.679,121.343,51.442,125.17,111.301,79.712,94.224,118.963,98.875,216.509,115.211,83.09,44.285,45.357,,113.228,121.674,131.22,59.247,149.806,68.972,127.154,86.648,128.338,128.677,
15/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.887,,,,,,,96.963,,,,,,,,,,,,,136.103,,,94.364,107.349,,79.221,,,153.244,,,,223.15,233.883,136.151,,,,,131.4,34.175,,129.031,255.733,14.392,,85.333,,114.011,150.475,100.674,183.868,,139.114,179.214,169.304,,211.254,115.407,,102.776,25.729,,22.692,259.742,55.427,152.488,87.772,,104.772,,117.701,197.932,63.237,,131.324,69.446,,132.582,121.366,86.542,29.083,28.996,94.608,122.912,53.415,126.628,113.698,67.175,97.154,120.555,101.806,224.215,114.954,88.373,43.906,45.142,,113.001,123.067,132.468,60.779,149.737,68.837,128.418,89.888,129.577,130.105,
16/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.967,,,,,,,97.205,,,,,,,,,,,,,139.413,,,96.476,108.87,,79.354,,,149.945,,,,223.003,194.692,136.451,,,,,131.334,-16.381,,128.431,251.181,14.214,,84.225,,114.475,150.803,105.509,180.028,,138.139,175.876,170.319,,207.805,118.54,,105.742,-13.027,,-11.589,255.606,55.349,152.635,212.807,,106.312,,120.653,193.386,83.922,,130.975,82.232,,133.146,120.687,87.01,-14.444,-14.445,99.971,126.48,52.62,132.039,118.951,83.877,102.517,125.964,107.165,221.367,115.452,88.505,43.662,44.906,,113.43,128.451,138.118,60.743,149.166,70.485,132.969,94.282,134.367,135.121,
