Date,EJ587828 Corp,AN186890 Corp,EJ659528 Corp,EJ674167 Corp,EJ649517 Corp,EJ581231 Corp,EJ920995 Corp,EJ627710 Corp,EJ553406 Corp,EK069303 Corp,EJ897817 Corp,EJ443691 Corp,EJ515572 Corp,EJ934307 Corp,EJ826694 Corp,EJ534815 Corp,EJ715931 Corp,EK247585 Corp,EJ498874 Corp,EJ908617 Corp,EJ688391 Corp,EJ452011 Corp,EJ741756 Corp,EJ610002 Corp,EJ459493 Corp,EK233126 Corp,EJ479028 Corp,EJ534800 Corp,EK025072 Corp,EJ705872 Corp,EJ767257 Corp,EJ470284 Corp,EJ971610 Corp,EJ564219 Corp,EJ758684 Corp,EJ826682 Corp,EJ946283 Corp,EJ488325 Corp,EJ873058 Corp,EJ699643 Corp,EJ784272 Corp,EJ790549 Corp,EK144992 Corp,EJ724704 Corp,EJ749839 Corp,EJ498894 Corp,EJ774811 Corp,EJ639609 Corp,EJ495598 Corp,EJ699633 Corp,EJ649502 Corp,EJ570999 Corp,EJ853244 Corp,EJ528535 Corp,EK049043 Corp,EJ982718 Corp,EK082330 Corp,EJ993016 Corp,EJ946301 Corp,EK069321 Corp,EJ616923 Corp,EJ688401 Corp,EJ862943 Corp,EK040016 Corp,EJ733085 Corp,EK002549 Corp,EJ840046 Corp,EK006535 Corp,EK060695 Corp,EJ715921 Corp,EJ507290 Corp,EK013029 Corp,EK247579 Corp,AQ306937 Corp,EJ674162 Corp,EK171017 Corp,EJ591046 Corp,AP618124 Corp,AL473850 Corp,AO311188 Corp,EJ639604 Corp,EJ705867 Corp,EJ733080 Corp,AO849173 Corp,EK025090 Corp,EJ601488 Corp,EJ807539 Corp,EK120150 Corp,EK106827 Corp,EJ488330 Corp,EK093958 Corp,EJ495593 Corp,EJ817697 Corp,EJ724694 Corp,EJ616918 Corp,EK132698 Corp,EJ897805 Corp,AN038957 Corp,AQ217935 Corp,AO146638 Corp,EK049037 Corp,EJ807544 Corp,AO400713 Corp,EK002543 Corp,EK013023 Corp,EK180972 Corp,EJ971604 Corp,AP415462 Corp,EK171041 Corp,EJ553396 Corp,AP535320 Corp,EK157225 Corp,AO221797 Corp,AL382895 Corp,EJ958963 Corp,EJ659553 Corp,EJ817727 Corp,EJ528530 Corp,EJ627885 Corp,EJ873040 Corp,EJ887926 Corp,EJ452006 Corp,EJ749874 Corp,EJ767272 Corp,AP218220 Corp,EK093946 Corp,EK157213 Corp,EJ507110 Corp,EK180966 Corp,EK120132 Corp,EK144986 Corp,EJ564214 Corp,AP707134 Corp,EK233090 Corp,EJ570994 Corp,EK006523 Corp,EK106797 Corp,EK132674 Corp,AL746911 Corp,EJ862919 Corp,EJ839974 Corp,QJ910010 Corp,AQ473702 Corp,AQ023242 Corp,EJ920983 Corp,EJ934295 Corp,AQ555252 Corp,EJ888172 Corp,EJ851461 Corp,AQ385552 Corp,AQ123139 Corp,AO529967 Corp,EJ908557 Corp,AL601930 Corp,QJ807026 Corp,AO674339 Corp,AO583022 Corp,EK060689 Corp,AP113983 Corp,EK082342 Corp,AP043089 Corp,EK040034 Corp,AO771677 Corp,EJ993010 Corp,EJ958953 Corp,EJ982694 Corp,EJ515567 Corp,AP304602 Corp,EJ741751 Corp,EJ784292 Corp,EJ758669 Corp,EJ790539 Corp,EJ774771 Corp,QJ728198 Corp
04/06/2019,,319.016,450.145,428.846,461.082,391.13,460.369,460.723,460.897,462.218,462.639,460.537,460.845,463.255,462.151,431.82,461.048,462.809,460.755,460.369,451.055,455.465,457.475,462.405,460.937,453.294,461.326,407.117,419.119,461.048,459.961,461.382,450.84,456.907,464.781,427.941,414.616,460.577,450.31,449.881,461.596,441.031,460.596,457.898,456.066,407.11,458.248,441.137,419.042,421.965,465.719,415.692,462.113,390.031,460.111,444.003,456.993,460.378,461.955,418.002,462.024,434.824,462.113,462.391,456.178,464.17,458.183,443.976,449.694,440.135,458.956,460.235,407.838,360.778,410.77,407.843,460.791,343.398,329.252,406.056,429.315,441.465,450.801,370.989,464.402,426.993,442.56,442.989,462.873,384.744,442.989,408.083,437.561,436.848,418.494,462.277,430.613,,345.897,373.835,418.002,461.141,406.071,419.092,419.464,462.204,417.256,345.936,461.574,407.117,393.921,452.462,374.44,328.995,460.378,424.535,463.456,406.991,431.705,439.235,439.071,470.983,452.38,457.24,342.743,404.029,403.575,404.857,403.522,404.55,402.865,407.117,351.479,412.537,407.091,417.823,402.656,404.216,335.833,442.469,427.941,421.665,336.581,332.501,424.161,430.378,341.626,449.069,442.45,337.584,338.838,332.606,434.571,335.214,421.428,395.164,395.177,418.002,341.154,401.309,394.684,419.092,361.169,421.665,421.665,422.163,406.991,393.914,451.94,427.472,452.38,434.598,444.201,424.325
05/06/2019,,306.466,446.842,423.773,458.05,385.73,455.603,457.678,457.821,452.472,459.882,457.552,457.773,460.49,458.947,426.303,458.015,459.99,457.704,455.603,447.119,453.37,454.825,459.452,458.05,448.248,458.308,403.162,420.571,458.015,451.349,458.372,446.307,453.827,461.43,423.909,414.941,457.549,450.99,444.513,456.818,440.641,459.564,452.742,453.055,403.463,453.078,435.647,414.109,418.234,463.705,410.603,459.081,384.702,455.31,439.603,456.25,455.596,460.347,419.374,458.98,431.196,459.081,452.449,453.196,461.342,453.01,439.563,446.899,436.42,455.892,455.441,409.103,359.479,410.808,409.188,457.711,342.287,331.473,405.665,425.463,437.741,447.162,369.868,461.286,421.488,437.876,438.138,460.066,380.949,438.138,404.27,433.491,433.281,414.535,459.47,428.085,,344.648,373.739,419.374,458.11,405.679,420.544,420.842,459.392,415.841,344.815,458.762,403.162,392.489,447.429,374.366,331.216,455.596,420.823,460.428,403.058,427.96,435.204,435.04,466.623,448.746,453.451,341.685,405.445,404.926,401.005,404.873,405.953,404.229,403.162,350.263,412.85,403.118,418.803,403.87,405.619,338.061,437.765,423.909,421.002,335.381,331.4,421.743,427.837,340.346,448.122,437.747,336.38,337.681,332.08,431.908,337.402,420.851,393.951,393.969,419.374,340.114,401.821,393.26,420.544,360.335,421.002,421.002,421.498,403.058,392.481,448.314,424.967,448.746,431.979,440.433,423.465
06/06/2019,,294.03,447.405,428.016,452.098,391.408,459.743,457.515,457.711,458.982,460.277,459.337,457.66,459.766,455.234,432.257,457.853,453.054,457.565,459.743,447.317,457.626,463.175,459.164,455.406,453.552,458.13,408.655,416.559,457.853,457.756,453.388,449.921,453.72,462.668,428.034,412.978,457.383,457.607,449.553,461.038,459.87,445.72,457.309,459.986,408.882,457.711,446.218,419.448,422.534,468.877,416.504,457.626,390.354,459.511,442.747,460.316,459.782,459.258,415.853,458.816,435.732,457.626,459.15,457.592,459.657,457.661,442.733,446.498,441.046,455.768,459.657,408.684,363.181,419.076,407.156,457.6,345.615,330.865,408.703,430.799,442.396,450.66,373.111,459.657,427.425,442.482,442.683,459.681,386.047,442.683,409.631,437.909,437.219,419.854,445.949,430.6,,348.115,375.663,415.853,457.68,408.717,416.559,416.559,452.547,416.619,348.197,452.639,408.655,396.317,452.336,376.199,331.561,459.782,425.152,458.736,408.541,432.875,439.709,439.537,471.933,450.638,457.632,344.975,402.311,404.169,406.466,404.169,404.881,401.834,408.655,353.78,319.092,408.618,415.928,402.471,404.412,338.442,442.385,428.034,417.854,338.652,334.549,423.833,430.399,343.773,459.506,442.365,339.673,340.953,332.558,434.612,333.208,417.569,397.109,397.117,415.853,343.362,406.359,397.052,416.559,362.492,417.854,417.854,418.164,408.541,396.314,450.223,427.262,450.638,434.596,444.592,424.425
07/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2019,,299.915,444.966,425.823,451.015,389.559,459.312,457.059,457.266,458.555,459.849,440.325,457.218,459.335,454.18,429.761,457.4,459.173,457.12,459.312,445.153,457.166,461.461,458.431,454.139,452.216,457.683,407.921,415.377,457.4,457.294,456.2,447.792,453.275,468.789,426.204,412.137,456.937,455.412,448.011,459.448,459.448,460.934,454.577,458.622,407.885,455.529,445.962,416.788,421.044,470.329,413.852,454.851,388.471,459.083,440.794,460.778,459.361,459.317,414.649,458.36,433.999,454.851,458.725,457.363,459.232,455.884,440.777,447.488,439.326,455.324,459.232,407.01,363.473,416.97,405.137,457.153,345.755,329.629,408.472,429.535,440.665,448.927,373.105,459.232,424.96,440.99,440.391,459.256,385.493,440.391,408.771,435.903,435.375,418.836,462.6,428.909,,348.276,375.066,414.649,455.124,408.487,415.377,415.377,449.377,416.005,348.373,451.36,407.921,393.881,450.732,375.533,329.629,459.361,423.624,456.534,407.83,431.399,437.623,437.453,470.154,450.655,455.97,345.105,401.016,402.458,405.708,402.458,403.12,400.333,407.921,353.985,384.452,407.865,414.014,401.056,402.691,336.524,440.892,426.204,418.225,338.71,334.627,422.174,428.683,343.895,457.414,440.872,339.742,341.03,331.461,433.178,330.389,417.776,396.909,396.913,414.649,312.813,409.855,397.299,415.377,361.796,418.225,418.225,416.996,407.83,396.759,449.601,425.77,449.601,433.169,442.881,422.829
11/06/2019,,303.982,448.831,427.261,455.303,391.26,460.383,458.207,458.428,459.633,460.919,253.14,458.379,460.406,458.361,431.4,452.606,456.159,458.275,460.383,449.099,459.591,464.98,459.533,458.442,456.868,453.261,411.256,415.595,458.549,462.461,457.197,449.43,454.438,470.453,428.63,413.505,458.086,459.552,453.288,464.022,460.518,463.466,457.997,459.956,411.209,459.632,445.958,418.376,423.87,473.379,415.519,458.305,390.189,460.164,442.375,457.427,460.439,460.383,414.876,459.508,436.899,458.305,459.805,463.282,460.312,459.933,442.354,449.599,442.256,456.482,460.312,408.962,368.003,423.445,408.685,458.314,350.198,328.762,413.314,432.749,443.593,451.441,377.56,460.312,426.596,443.478,442.141,460.342,388.76,442.141,412.074,438.379,438.042,422.07,458.686,431.675,,352.692,379.41,414.876,458.361,413.328,415.595,415.595,457.683,417.857,352.841,455.674,411.256,397.437,455.648,379.812,328.762,460.439,426.468,459.417,411.174,434.464,440.1,439.929,473.003,453.815,450.228,349.571,402.439,404.889,409.049,404.889,405.242,401.797,411.256,358.471,385.949,411.193,415.813,402.653,405.162,335.664,443.364,428.63,418.737,343.034,338.949,424.857,431.442,348.252,459.311,443.345,344.077,345.395,334.605,436.07,333.287,418.197,401.282,401.284,414.876,313.462,413.3,401.944,415.595,365.719,418.737,418.737,419.142,411.174,397.437,453.446,428.524,453.876,436.08,445.629,425.59
12/06/2019,,302.954,451.664,429.257,456.741,393.33,460.702,458.326,458.481,460.534,461.803,262.54,458.461,461.117,459.069,433.382,454.371,457.903,458.397,460.702,449.73,460.301,467.046,452.541,459.037,457.542,455.056,416.548,415.525,458.654,462.527,456.993,452.083,454.927,473.787,432.44,418.035,451.292,459.624,453.818,464.289,460.85,454.781,458.226,462.134,416.554,459.706,447.906,420.399,428.518,478.326,417.527,459.021,392.285,460.467,445.045,458.578,460.756,460.702,419.728,453.64,441.695,459.021,460.698,466.098,460.621,460.002,445.01,452.816,447.015,456.882,460.621,413.782,376.129,427.415,408.822,458.38,358.293,328.767,422.434,437.891,448.358,451.35,385.734,460.621,428.571,447.34,451.173,453.436,394.114,451.173,417.403,442.245,442.537,427.202,452.332,437.014,,360.687,387.875,419.728,458.85,422.449,420.465,420.465,458.889,420.812,360.969,457.302,416.548,399.784,456.333,388.258,328.767,460.756,431.199,460.173,416.524,439.453,443.955,443.784,477.302,455.036,451.429,357.711,400.511,402.951,414.404,402.951,403.307,399.868,416.548,366.583,393.093,416.432,422.466,400.725,403.227,340.538,447.213,432.44,420.998,350.922,346.866,430.083,436.748,356.142,459.969,447.194,351.976,353.376,341.408,441.488,342.273,420.478,409.376,409.375,419.728,318.04,411.775,397.221,420.465,373.292,420.998,420.998,421.402,416.524,399.784,454.668,433.879,455.097,441.593,450.129,433.083
13/06/2019,,309.073,454.8,437.78,458.778,381.517,462.275,462.243,462.4,462.842,463.826,273.647,462.382,442.239,461.297,419.465,456.276,459.787,462.318,462.275,452.465,464.221,463.631,463.437,461.366,457.924,456.845,394.077,420.946,462.564,464.695,459.549,445.553,458.844,470.47,419.534,422.081,462.197,461.791,455.423,465.98,462.429,466.825,460.161,460.269,394.161,461.805,454.447,409.393,412.166,457.341,404.231,461.249,380.495,462.046,440.572,460.026,462.332,462.28,425.044,464.146,423.591,461.249,463.007,469.289,462.205,461.838,440.48,456.835,428.408,460.802,462.205,417.695,350.257,429.158,412.897,462.293,334.099,332.978,393.319,415.549,429.621,454.152,361.071,438.177,414.836,432.09,454.994,464.513,373.424,454.994,395.214,427.77,427.867,405.36,462.315,424.554,,336.291,366.071,425.044,460.975,393.333,425.896,425.896,460.086,424.392,336.46,459.146,394.077,396.741,457.848,366.898,332.978,465.737,414.405,461.975,393.942,419.241,429.243,429.098,457.438,456.53,453.32,333.488,404.546,406.385,391.905,406.385,407.063,404.091,394.077,341.51,397.234,394.06,420.239,404.666,406.594,347.444,432.01,419.534,424.602,327.722,324.18,419.4,424.338,332.31,461.533,431.993,328.638,329.78,330.971,427.933,330.406,424.379,384.829,384.859,425.044,322.858,414.597,394.171,425.896,354.673,424.602,424.602,424.903,393.942,396.732,456.116,422.258,456.53,428.104,434.286,420.334
14/06/2019,,309.032,454.289,443.212,458.733,391.21,464.63,464.637,464.82,465.215,466.177,271.276,464.804,444.922,462.375,429.527,464.962,459.647,464.734,464.63,453.206,463.781,468.264,465.974,461.814,457.34,465.229,397.506,422.059,464.962,465.138,457.684,451.8,461.265,473.253,424.695,423.395,464.599,462.125,461.869,466.112,464.796,468.525,462.554,468.81,397.534,462.327,445.28,418.628,416.301,460.949,414.232,463.635,390.094,464.419,446.22,459.957,464.696,464.636,426.094,466.539,427.528,463.635,465.381,464.936,464.58,462.264,446.193,459.89,432.351,463.222,464.58,417.44,349.022,433.089,412.803,464.712,333.257,333.003,389.236,418.994,433.552,458.314,359.916,440.556,424.903,437.326,462.849,466.892,377.008,462.849,398.604,433.012,431.994,408.924,463.912,427.437,,335.558,364.449,426.08,463.374,389.25,427.005,427.005,460.078,424.919,335.527,458.907,397.506,394.252,457.314,365.442,333.003,464.696,418.443,464.374,397.295,422.951,434.5,434.356,462.121,455.862,457.476,332.585,405.55,405.976,395.271,405.976,406.621,404.539,397.506,340.462,397.472,397.56,421.196,405.576,406.246,347.483,437.271,424.695,425.384,327.345,323.868,422.454,427.275,331.827,463.626,437.254,328.222,329.206,332.542,430.85,327.382,425.693,383.666,383.704,426.08,324.402,414.222,391.6,427.005,355.045,425.384,425.384,425.478,397.295,394.232,455.422,425.165,454.194,430.87,438.458,421.751
15/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2019,,299.167,456.284,441.662,457.048,394.12,463.164,460.071,459.856,462.106,464.711,276.314,459.938,456.967,460.145,432.39,454.208,457.703,460.074,463.164,453.252,462.501,472.248,464.66,460.446,457.572,454.723,396.354,371.138,460.242,466.594,458.749,452.266,459.856,470.159,424.309,421.176,460.255,461.978,455.589,465.97,463.33,466.611,461.17,472.739,396.373,462.056,447.757,421.078,415.272,459.405,417.168,460.105,392.987,462.959,446.348,459.93,463.23,463.169,423.171,462.375,426.325,460.105,462.229,465.971,463.12,462.333,446.443,459.023,431.094,460.007,463.12,415.8,345.065,431.958,410.966,459.861,329.511,328.837,383.622,417.604,432.279,457.424,355.896,463.12,427.789,436.878,464.125,461.96,376.082,464.125,397.449,432.602,430.879,407.701,461.907,425.493,,331.835,360.812,423.171,460.145,383.635,420.477,420.477,459.413,422.593,331.736,457.732,396.354,404.265,457.597,361.135,328.837,463.23,417.367,462.997,396.122,421.671,434.104,433.962,461.169,456.029,456.314,328.806,402.713,404.392,394.121,404.392,405.045,402.149,396.354,336.605,396.193,396.435,363.811,402.74,404.589,343.333,436.858,424.309,423.531,323.79,320.387,420.648,425.365,328.225,462.041,436.842,324.649,325.565,329.827,428.917,320.373,423.475,379.499,379.544,423.171,322.054,412.365,400.574,420.394,351.699,423.531,423.531,423.79,396.122,404.419,455.194,423.279,455.979,428.867,437.303,418.662
18/06/2019,,296.55,457.845,444.839,457.454,401.098,466.38,463.34,463.138,465.327,467.927,284.796,463.22,458.734,460.767,439.644,463.503,458.416,463.349,466.38,454.557,463.734,469.763,467.757,460.851,463.944,463.579,402.703,372.627,463.503,463.993,458.524,457.383,463.138,473.398,429.73,423.311,463.52,462.82,462.052,466.544,466.544,468.527,461.881,469.995,402.624,462.838,454.63,427.718,420.63,465.268,424.358,461.457,399.915,466.18,451.171,468.324,466.446,466.386,424.687,465.644,431.848,461.457,465.45,468.356,466.341,463.032,451.271,462.285,436.716,463.286,466.341,416.514,349.415,437.613,411.641,463.143,333.607,329.829,387.127,423.874,437.904,462.636,359.855,466.341,435.026,442.592,470.433,465.188,382.048,470.433,403.639,438.168,436.024,413.882,463.565,429.88,,336.059,363.817,424.687,461.474,387.141,421.879,421.879,466.19,424.289,335.86,458.369,402.703,393.862,463.97,364.218,329.829,466.446,422.799,464.373,402.454,427.485,439.697,439.549,467.291,462.636,461.776,332.843,404.25,405.023,400.421,405.023,405.563,403.386,402.703,340.819,397.473,402.796,368.387,404.29,405.201,344.34,442.593,429.73,425.405,327.924,324.45,424.867,429.739,332.458,462.669,442.575,328.789,329.663,332.931,433.347,321.382,425.611,383.373,383.412,424.687,324.188,412.984,391.115,421.879,355.243,425.405,425.405,425.457,402.454,393.841,461.805,427.5,456.97,433.236,442.592,421.879
19/06/2019,,307.489,460.296,447.698,459.853,406.879,469.576,466.252,466.025,468.509,471.128,295.792,466.113,461.921,463.393,445.894,466.427,468.257,466.261,469.576,456.784,466.701,472.283,470.151,462.855,464.09,466.518,411.472,379.252,466.427,466.938,460.264,461.404,466.025,471.388,435.335,429.585,466.45,465.103,467.353,469.76,469.76,471.351,464.483,472.532,411.342,464.605,460.405,433.201,427.141,473.296,430.481,464.117,405.692,469.363,454.881,471.142,469.636,469.581,432.767,468.559,438.849,464.086,468.639,471.318,469.531,465.4,454.995,465.449,443.866,466.188,469.531,423.701,360.355,444.855,419.115,466.023,343.866,338.045,399.733,432.624,445.107,468.615,370.274,469.531,441.23,448.77,476.345,468.344,390.092,476.345,412.255,444.148,441.987,422.375,466.325,435.605,,346.341,373.791,432.767,464.347,399.747,429.727,429.727,469.257,430.139,346.246,468.253,411.472,406.106,464.091,374.106,340.728,469.636,429.382,467.248,411.254,435.248,445.796,445.641,475.035,463.607,468.345,343.13,412.191,412.248,409.193,412.248,412.995,411.139,411.472,351.406,405.297,411.533,379.712,412.231,412.539,349.558,448.745,435.335,431.508,337.75,334.15,430.146,435.433,342.499,465.088,448.727,338.667,339.659,340.116,439.185,335.028,431.886,393.657,393.687,432.767,330.647,418.94,403.416,429.741,363.795,431.508,431.508,431.56,411.254,406.101,463.195,433.083,460.21,439.16,448.851,429.022
20/06/2019,,308.164,465.676,448.902,467.649,402.967,468.143,467.494,467.273,468,469.658,304.449,467.364,461.903,463.678,441.5,467.66,469.54,467.511,468.143,454.579,467.94,472.434,471.402,463.01,460.964,467.754,409.363,382.466,467.66,468.179,466.447,459.661,467.273,472.206,433.543,430.755,467.687,463.914,463.555,469.223,468.168,472.048,464.269,472.458,409.286,464.876,462.521,429.414,425.62,471.057,426.221,464.312,401.815,467.847,453.566,471.835,468.207,468.143,433.805,469.802,437.102,464.312,467.696,470.666,468.208,465.23,453.659,466.346,441.971,440.572,468.208,424.124,359.906,443.016,419.987,467.269,343.661,337.631,399.482,430.352,443.181,467.257,370.04,468.208,436.86,446.61,472.911,469.637,388.351,472.911,410.218,442.056,440.69,420.2,466.908,435.487,,346.042,374.224,433.805,464.317,399.495,430.013,429.971,470.618,432.388,346.008,469.542,409.363,405.354,460.965,374.444,337.631,470.925,427.87,467.344,409.181,433.254,443.652,443.499,472.308,462.393,466.641,342.952,413.193,413.132,407.133,413.172,413.972,412.087,409.363,351.075,406.395,409.391,381.838,413.247,413.529,349.176,446.578,433.543,432.388,337.569,334.063,430.251,435.303,342.232,464.579,446.561,338.472,339.463,340.885,438.952,335.541,433.058,393.383,393.42,433.805,332.2,418.422,402.692,429.971,364.043,432.388,432.388,432.388,409.181,405.348,462.011,433.062,457.517,438.987,447.247,429.579
21/06/2019,,312.435,456.665,444.077,456.227,397.37,466.044,462.647,462.424,464.981,467.604,309.398,462.516,458.385,459.695,435.704,462.812,464.713,462.666,466.044,451.232,463.099,468.583,468.383,459.245,455.551,462.909,404.84,380.974,462.812,463.337,457.025,454.306,462.424,467.139,428.626,426.646,462.84,460.49,457.837,466.245,466.245,469.967,460.806,468.595,404.772,461.002,447.748,423.781,420.941,466.409,420.493,460.472,396.231,465.835,448.262,469.738,466.097,466.049,430.471,464.955,432.438,460.472,465.117,467.296,466.009,461.781,448.349,463.941,437.314,435.717,466.009,420.815,356.992,438.39,416.482,462.42,340.591,335.634,397.32,425.79,438.534,462.46,367.04,466.009,431.077,441.701,467.451,464.812,383.865,467.451,405.702,437.151,435.906,415.67,465.368,430.865,,342.957,371.148,430.471,460.706,397.333,426.794,426.794,466.74,428.291,342.979,464.716,404.84,402.645,455.559,371.436,335.658,466.097,423.181,463.615,404.655,428.661,438.737,438.584,467.539,457.597,461.924,339.901,409.763,409.603,402.619,409.643,410.516,408.584,404.84,348.082,403.745,404.875,377.804,409.804,410.099,347.191,441.655,428.626,428.291,334.355,330.839,425.519,430.668,339.069,462.605,441.638,335.274,336.315,336.694,434.333,333.805,428.95,390.29,390.29,430.471,328.139,416.514,400.027,426.794,360.379,428.291,428.291,428.291,404.655,402.64,457.209,428.439,451.902,434.406,442.52,425.276
22/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2019,,317.128,465.409,449.189,467.843,467.469,468.189,467.69,467.476,468.212,469.89,319.977,467.569,462.131,463.856,449.705,467.852,439.114,467.716,468.131,454.495,468.139,472.616,473.426,463.168,464.671,467.164,413.854,384.035,467.852,468.378,466.389,459.187,467.476,472.179,434.484,431.588,467.884,464.104,457.484,469.081,468.368,473.186,463.991,472.66,414.249,465.073,460.531,436.903,424.976,424.846,434.414,464.19,409.97,468.027,459.187,472.969,468.404,468.341,435.5,469.998,424.846,464.19,467.921,471.117,468.415,465.396,459.259,467.07,424.976,440.768,468.415,425.502,395.63,424.846,421.454,467.469,394.688,339.654,432.189,415.865,424.976,444.251,395.195,468.415,445.009,434.484,449.766,469.873,407.807,449.766,414.591,434.484,432.767,415.741,468.226,433.312,,395.631,399.934,435.5,464.508,432.203,431.656,431.656,470.197,433.307,394.687,469.774,413.854,394.686,464.685,399.907,339.654,471.154,424.846,467.536,413.66,419.822,434.638,434.638,427.04,464.219,437.864,394.177,414.773,414.554,413.951,414.593,415.512,413.561,413.854,395.122,409.381,414.173,437.779,414.8,415.095,351.222,434.638,434.484,433.307,395.631,395.122,442.795,433.312,396.036,465.015,434.638,395.631,395.118,355.814,433.312,356.503,433.892,398.231,398.249,435.5,333.218,419.758,394.175,431.656,385.99,433.307,433.265,433.307,413.66,394.657,463.818,446.424,453.217,433.447,432.713,444.927
25/06/2019,,317.953,467.012,451.932,470.513,470.142,468.583,470.363,470.151,468.753,470.325,327.791,470.247,464.886,465.18,423.237,470.52,459.534,470.395,468.562,454.254,468.995,473.82,476.099,470.749,434.207,469.84,381.979,384.033,470.52,471.047,469.365,449.686,470.151,474.852,417.668,433.801,470.56,464.467,439.208,469.681,468.592,475.02,464.793,473.936,382.954,465.358,463.322,415.132,405.226,405.194,408.847,465.654,386.736,468.282,449.686,474.809,468.627,468.562,437.751,472.671,405.194,465.65,468.401,473.79,465.856,465.724,449.64,467.647,405.226,443.444,468.63,427.791,361.77,405.194,423.734,470.142,360.833,341.348,396.132,384.308,405.226,435.341,364.54,468.63,418.79,417.668,434.018,472.625,378.512,434.018,383.875,417.668,418.528,385.789,469.881,422.61,,361.77,373.377,437.751,465.05,396.145,433.925,433.925,449.22,435.984,360.833,472.524,381.979,360.833,434.068,373.723,341.348,469.331,405.194,468.272,381.754,395.674,417.752,417.752,405.944,435.341,426.119,360.283,416.996,416.801,382.277,416.84,417.736,415.821,381.979,361.258,412.582,382.341,375.213,417.023,417.319,352.928,417.752,417.668,435.984,361.77,361.247,428.286,422.497,362.177,465.274,417.752,361.77,361.223,341.859,422.497,339.53,436.105,371.886,371.919,437.751,335.897,421.566,360.283,433.925,362.655,435.984,435.984,435.984,381.754,360.673,435.341,430.93,453.825,422.83,418.252,429.373
